year,month,fire_type,severity,burned_area_ha,forest_loss_ha,cumulative_loss_ha,cumulative_loss_percent,confidence,source,frp,latitude,longitude
2025,9,Hunting/fire camp,Extreme,5.52,2.38,15734.2,1.1463,67,VIIRS,78.38,1.8910639910025933,28.663686135624648
2025,9,Agricultural fire,Extreme,1.41,0.5,15734.7,1.1463,100,MODIS,126.39,1.409837320660552,29.00951586851091
2025,9,Agricultural fire,High,3.9,2.43,15737.13,1.1465,62,VIIRS,84.97,2.1965719543446545,28.828199627030386
2025,9,Agricultural fire,Extreme,5.73,3.57,15740.7,1.1468,93,VIIRS,148.15,1.1631378894888587,28.68315125030982
2025,9,Agricultural fire,Extreme,5.8,3.67,15744.37,1.147,90,MODIS,89.94,1.247142932050867,29.16376334104123
2025,9,Agricultural fire,Moderate,3.12,2.25,15746.62,1.1472,62,VIIRS,37.89,2.1683431908200053,28.013941707354334
2025,9,Agricultural fire,High,3.16,0.99,15747.61,1.1473,60,VIIRS,76.89,1.0771155817223494,29.07878380977946
2025,9,Agricultural fire,Extreme,4.0,0.96,15748.57,1.1473,82,MODIS,141.86,2.4263823436894985,28.882991798760262
2025,9,Agricultural fire,Extreme,1.5,0.6,15749.17,1.1474,84,MODIS,138.72,1.088499042579794,28.913758335823275
2025,9,Charcoal production,High,4.87,4.09,15753.26,1.1477,77,VIIRS,92.38,1.439570643038815,28.13325804304896
2025,9,Agricultural fire,High,4.22,3.71,15756.97,1.1479,62,MODIS,52.5,1.8493628267253308,28.548445195736875
2025,9,Agricultural fire,High,2.42,1.0,15757.97,1.148,100,MODIS,98.19,1.4603661665069958,28.626120486717205
2025,10,Agricultural fire,Extreme,1.51,0.73,15758.7,1.1481,61,VIIRS,120.05,1.2849474268529877,29.037869648820493
2025,10,Agricultural fire,High,3.42,1.21,15759.91,1.1482,87,MODIS,68.51,1.9941758546660906,28.437052682098976
2025,10,Agricultural fire,High,3.65,2.17,15762.08,1.1483,71,MODIS,68.71,2.133172536053581,28.600199695371995
2025,10,Hunting/fire camp,Extreme,5.15,2.11,15764.19,1.1485,73,VIIRS,132.98,1.2783128711621372,29.117468436837683
2025,10,Hunting/fire camp,Extreme,1.54,1.23,15765.42,1.1486,65,MODIS,113.66,1.5614452052912215,28.09045111186893
2025,10,Agricultural fire,High,0.51,0.43,15765.85,1.1486,67,MODIS,74.7,2.039351013046983,28.41866989324005
2025,11,Hunting/fire camp,Moderate,3.41,2.63,15768.48,1.1488,70,VIIRS,55.35,1.7044084309029324,28.373244988486935
2025,11,Charcoal production,Extreme,5.97,4.55,15773.03,1.1491,84,MODIS,7.6,1.6531093441991414,28.72304349279744
2025,11,Agricultural fire,High,0.57,0.36,15773.39,1.1491,63,MODIS,90.64,1.898708585265837,29.024501544849393
2025,11,Agricultural fire,High,3.05,2.04,15775.43,1.1493,64,VIIRS,92.05,2.4106083771327365,28.116307663417402
2025,11,Agricultural fire,High,4.17,2.36,15777.79,1.1495,100,VIIRS,73.06,2.485890440351582,28.12554506487139
2025,11,Agricultural fire,Extreme,5.78,3.51,15781.3,1.1497,70,MODIS,143.18,1.2591114144663145,28.776772925688302
2025,11,Agricultural fire,Moderate,3.22,2.73,15784.03,1.1499,61,MODIS,25.78,2.267080259511322,28.458898280904638
2025,11,Agricultural fire,Extreme,2.57,0.56,15784.59,1.15,90,MODIS,140.85,2.093036810837039,28.440010517071485
2025,11,Hunting/fire camp,Extreme,0.57,0.34,15784.93,1.15,75,VIIRS,139.98,1.2945375026871322,28.0548065041661
2025,11,Agricultural fire,Extreme,0.97,0.49,15785.42,1.15,85,MODIS,101.45,2.1456643926385564,29.144961095825423
2025,12,Agricultural fire,Moderate,3.74,2.53,15787.95,1.1502,65,MODIS,6.71,2.2971176636309516,28.573867772919723
2025,12,Wildfire/natural vegetation fire,High,1.13,0.82,15788.77,1.1503,72,VIIRS,86.96,1.676146611825883,28.000260873045654
2025,12,Agricultural fire,Moderate,0.7,0.47,15789.24,1.1503,89,VIIRS,55.01,2.48080766820019,28.76150540964919
2025,12,Wildfire/natural vegetation fire,Extreme,5.59,4.03,15793.27,1.1506,88,VIIRS,89.71,2.107157601673829,28.70758794769226
2025,12,Agricultural fire,Extreme,5.57,2.9,15796.17,1.1508,60,MODIS,74.2,2.4268676950166133,29.187450288943463
2025,12,Agricultural fire,High,1.7,1.51,15797.68,1.1509,81,VIIRS,68.72,1.5196625462655846,29.095970112797595
2025,12,Hunting/fire camp,Extreme,5.67,2.43,15800.11,1.1511,65,VIIRS,74.66,1.0827219341926173,28.839948374974497
2025,12,Hunting/fire camp,High,2.63,0.81,15800.92,1.1511,81,MODIS,63.24,2.093963982435525,28.83120155553813
2025,12,Wildfire/natural vegetation fire,Extreme,3.98,2.76,15803.68,1.1513,60,MODIS,143.9,2.290461865114052,29.122818360512284
2025,12,Wildfire/natural vegetation fire,High,0.59,0.34,15804.02,1.1514,73,VIIRS,99.45,2.0587292162515243,29.145685211097927
2025,12,Agricultural fire,Moderate,0.95,0.66,15804.68,1.1514,93,MODIS,51.34,2.42239290472575,28.029841409399346
2025,12,Agricultural fire,Moderate,3.3,2.01,15806.69,1.1516,82,VIIRS,38.23,1.36343152070448,28.404458475706573
2025,12,Wildfire/natural vegetation fire,High,2.67,0.59,15807.28,1.1516,65,VIIRS,94.93,1.0568436736166202,28.849788456529694
2025,12,Wildfire/natural vegetation fire,Extreme,4.85,4.05,15811.33,1.1519,89,VIIRS,147.3,1.1048678496851287,28.768894232932915
2025,12,Wildfire/natural vegetation fire,High,2.83,1.95,15813.28,1.152,80,MODIS,82.99,2.2925550300891655,29.17344033157149
2025,12,Agricultural fire,Moderate,0.95,0.56,15813.84,1.1521,68,VIIRS,36.84,1.083036846299239,28.833901378100393
2025,12,Agricultural fire,High,4.78,2.4,15816.24,1.1523,61,VIIRS,54.52,1.1605576657782284,28.327769457744797
2025,12,Wildfire/natural vegetation fire,Extreme,4.29,3.03,15819.27,1.1525,61,MODIS,119.59,1.4162458200928878,28.250039977779153
2025,12,Wildfire/natural vegetation fire,Extreme,4.16,1.51,15820.78,1.1526,87,VIIRS,137.08,1.7497119809692623,28.199431282089865
2025,12,Hunting/fire camp,High,4.6,3.79,15824.57,1.1529,76,VIIRS,48.57,1.2639919230191046,28.4255505626327
2025,12,Agricultural fire,Moderate,2.03,1.8,15826.37,1.153,93,MODIS,27.96,2.2398418177907553,28.72459758011807
2025,12,Agricultural fire,Low,0.57,0.23,15826.6,1.153,99,MODIS,9.16,1.0636828605133413,28.35463684384048
2025,12,Wildfire/natural vegetation fire,Extreme,2.61,1.2,15827.8,1.1531,74,MODIS,119.31,1.3540206836250483,28.75672613481316
2025,12,Wildfire/natural vegetation fire,Extreme,5.27,1.91,15829.71,1.1532,86,MODIS,134.83,2.0724325886931076,28.450124117513468
2025,12,Wildfire/natural vegetation fire,Extreme,2.21,1.53,15831.24,1.1534,82,MODIS,139.37,2.1896526848768225,28.204420511821105
2025,12,Wildfire/natural vegetation fire,Extreme,1.21,0.76,15832.0,1.1534,80,MODIS,127.53,1.6711918300505788,28.172080684002726
2025,12,Wildfire/natural vegetation fire,High,0.96,0.48,15832.48,1.1534,95,VIIRS,93.68,1.1210627484230247,28.37389547576471
2025,12,Settlement-related fire,High,3.07,1.86,15834.34,1.1536,61,VIIRS,98.96,1.216137144165166,28.1118340967113
2025,12,Agricultural fire,High,5.35,2.83,15837.17,1.1538,96,MODIS,26.39,1.5716104458454696,28.854869542282103
2025,12,Hunting/fire camp,High,4.44,2.29,15839.46,1.154,74,MODIS,42.99,1.5697723036275875,28.351364818612275
2025,12,Wildfire/natural vegetation fire,Extreme,5.55,4.25,15843.71,1.1543,69,VIIRS,83.28,2.2824597485400013,28.56946270090639
2025,12,Settlement-related fire,High,4.46,2.27,15845.98,1.1544,67,MODIS,30.47,2.095303282733922,28.459321745876
2025,12,Agricultural fire,High,4.9,2.49,15848.47,1.1546,85,VIIRS,39.91,1.5618633690719894,28.282473504738928
2025,12,Agricultural fire,Moderate,1.57,0.96,15849.43,1.1547,74,VIIRS,31.72,1.659766520245751,28.967553777965676
2025,12,Agricultural fire,High,4.21,2.71,15852.14,1.1549,72,VIIRS,56.56,1.4811367635625743,28.2991863663178
2025,12,Wildfire/natural vegetation fire,Extreme,4.45,2.25,15854.39,1.155,78,VIIRS,149.73,2.1058517631613887,28.61253333629357
2025,12,Wildfire/natural vegetation fire,High,1.29,0.93,15855.32,1.1551,91,MODIS,99.82,1.8790574842207672,28.17543997679392
2025,12,Wildfire/natural vegetation fire,Extreme,5.58,4.84,15860.16,1.1555,60,MODIS,89.31,2.060699409215339,28.956805928735005
2025,12,Wildfire/natural vegetation fire,Extreme,1.69,1.42,15861.58,1.1556,62,MODIS,123.16,1.6608643009577313,28.8141623274009
2025,12,Wildfire/natural vegetation fire,Extreme,4.6,1.5,15863.08,1.1557,96,MODIS,131.96,2.1287534680144073,28.84442088521879
2025,12,Agricultural fire,Moderate,3.55,1.84,15864.92,1.1558,65,VIIRS,24.14,2.301444304045636,28.327159989839704
2025,12,Agricultural fire,Low,1.2,0.47,15865.39,1.1558,67,MODIS,24.32,2.0058417927704655,28.842839679303868
2025,12,Agricultural fire,Moderate,3.51,2.15,15867.54,1.156,64,VIIRS,24.73,1.8570571637766649,28.764196236412392
2025,12,Wildfire/natural vegetation fire,Extreme,2.22,0.97,15868.51,1.1561,60,MODIS,147.89,1.558275574198314,28.394790991991822
2025,12,Agricultural fire,Moderate,3.91,1.39,15869.9,1.1562,69,VIIRS,42.58,1.049733336698297,28.032127414243146
2025,12,Hunting/fire camp,High,3.42,1.38,15871.28,1.1563,66,VIIRS,71.01,1.476214078175321,28.900262401851585
2025,12,Agricultural fire,Moderate,3.91,1.56,15872.84,1.1564,91,VIIRS,37.81,1.3314827999881285,28.1235509497615
2025,12,Hunting/fire camp,High,2.0,1.39,15874.23,1.1565,95,MODIS,60.76,1.6467011552352417,28.562626756813504
2025,12,Wildfire/natural vegetation fire,Extreme,5.83,1.73,15875.96,1.1566,85,MODIS,146.59,1.2886754616287623,29.02345083080572
2025,12,Wildfire/natural vegetation fire,Extreme,2.43,1.82,15877.78,1.1567,86,VIIRS,140.56,1.8530627298294111,28.77465855652629
2025,12,Wildfire/natural vegetation fire,Extreme,5.66,1.6,15879.38,1.1569,87,VIIRS,88.98,1.290419173581936,28.203701989869927
2025,12,Agricultural fire,High,4.09,3.22,15882.6,1.1571,82,VIIRS,37.63,1.535932098031606,29.129726120389797
2025,12,Agricultural fire,Moderate,2.73,2.3,15884.9,1.1573,100,VIIRS,20.14,1.0081872540891499,29.11025897926825
2025,12,Wildfire/natural vegetation fire,Extreme,2.45,1.49,15886.39,1.1574,63,MODIS,145.76,1.6123748202611203,28.973855691465385
2025,12,Wildfire/natural vegetation fire,High,2.84,1.25,15887.64,1.1575,88,VIIRS,96.61,1.4284458045862802,28.583698090173357
2025,12,Agricultural fire,High,4.72,3.95,15891.59,1.1578,65,VIIRS,74.25,1.3002200154223842,28.53998293383981
2025,12,Agricultural fire,Low,1.4,0.8,15892.39,1.1578,90,MODIS,25.75,1.4632438281060887,29.13237504443068
2025,12,Hunting/fire camp,High,4.38,2.22,15894.61,1.158,67,VIIRS,65.49,2.250064662868621,29.040948782727
2025,12,Agricultural fire,High,3.88,2.21,15896.82,1.1581,66,VIIRS,75.87,2.3158799978340374,28.991734612294454
2025,12,Hunting/fire camp,High,4.9,1.29,15898.11,1.1582,69,MODIS,16.49,1.9087222740434113,29.030844842782667
2025,12,Wildfire/natural vegetation fire,Extreme,3.86,2.03,15900.14,1.1584,60,VIIRS,101.25,1.857521048160609,29.00722890190017
2025,12,Wildfire/natural vegetation fire,Extreme,5.29,3.31,15903.45,1.1586,74,MODIS,117.83,1.0513809857985068,28.40336906237437
2025,12,Wildfire/natural vegetation fire,Extreme,0.99,0.86,15904.31,1.1587,81,VIIRS,130.83,1.0421893018527935,28.41753701533775
2025,12,Agricultural fire,High,4.47,1.0,15905.31,1.1588,95,VIIRS,69.86,2.44769247845826,28.236158219213518
2025,12,Agricultural fire,High,4.21,3.77,15909.08,1.159,88,VIIRS,16.58,1.870292467847026,28.22870500297319
2025,12,Wildfire/natural vegetation fire,High,2.0,0.41,15909.49,1.1591,64,VIIRS,94.99,1.222509291072317,28.639062686083395
2025,12,Agricultural fire,High,2.94,1.69,15911.18,1.1592,72,VIIRS,72.58,1.7754058213440447,28.57367472577619
2025,12,Hunting/fire camp,High,2.17,1.51,15912.69,1.1593,88,MODIS,76.78,2.0567310862215056,28.793930372489026
2025,12,Agricultural fire,Extreme,5.64,2.37,15915.06,1.1595,95,VIIRS,25.6,2.208021525960562,28.92075262569444
2025,12,Agricultural fire,High,5.31,3.19,15918.25,1.1597,73,MODIS,15.89,1.969234632338435,28.59181965267798
2025,12,Wildfire/natural vegetation fire,Extreme,5.16,4.17,15922.42,1.16,79,VIIRS,116.73,2.3493630936661933,28.8035185034959
2025,12,Agricultural fire,High,4.33,2.71,15925.13,1.1602,92,MODIS,32.58,2.4571540260130824,28.346961397977147
2025,12,Agricultural fire,Moderate,3.82,3.38,15928.51,1.1604,82,MODIS,5.93,2.0514489394772064,28.566496634453845
2025,12,Wildfire/natural vegetation fire,Extreme,4.35,2.61,15931.12,1.1606,83,VIIRS,148.32,1.462899526289315,28.44176700882107
2025,12,Wildfire/natural vegetation fire,Extreme,2.38,2.14,15933.26,1.1608,89,MODIS,126.67,1.0149770932500264,28.324940162386586
2025,12,Wildfire/natural vegetation fire,Extreme,2.55,0.8,15934.06,1.1608,71,VIIRS,122.4,2.4593622625245124,28.430212792781187
2025,12,Agricultural fire,Moderate,1.9,0.79,15934.85,1.1609,83,MODIS,41.48,2.3001297960673144,28.50840322944337
2025,12,Agricultural fire,Moderate,2.12,1.06,15935.91,1.161,61,MODIS,35.62,1.75744115812316,29.10517218445978
2025,12,Wildfire/natural vegetation fire,Extreme,5.02,2.48,15938.39,1.1612,96,MODIS,127.74,2.2285327707373837,28.74333610618239
2025,12,Agricultural fire,High,4.84,2.94,15941.33,1.1614,98,MODIS,12.11,2.214728010270598,29.059469182132442
2025,12,Agricultural fire,High,5.05,3.75,15945.08,1.1616,71,MODIS,42.4,1.1105827931489325,28.57104116653913
2025,12,Wildfire/natural vegetation fire,Extreme,5.58,3.56,15948.64,1.1619,71,MODIS,96.12,1.095603161319431,28.544755568376008
2025,12,Agricultural fire,High,2.59,2.04,15950.68,1.1621,92,MODIS,79.68,1.0051525022530028,28.171062796311148
2025,12,Hunting/fire camp,High,4.01,2.68,15953.36,1.1623,60,MODIS,63.1,1.012605513093229,28.235064593669517
2025,12,Wildfire/natural vegetation fire,Extreme,6.05,5.01,15958.37,1.1626,88,MODIS,115.66,1.8563064676778125,28.07308236611819
2025,12,Wildfire/natural vegetation fire,Extreme,2.51,1.04,15959.41,1.1627,96,VIIRS,118.13,2.1546127852628465,29.09262136588208
2025,12,Wildfire/natural vegetation fire,Extreme,4.13,3.28,15962.69,1.1629,79,VIIRS,148.66,2.1682262907405265,28.332544450932996
2025,12,Agricultural fire,High,4.09,2.59,15965.28,1.1631,84,VIIRS,67.82,1.295055434492839,29.052742987224605
2025,12,Wildfire/natural vegetation fire,Extreme,6.08,2.09,15967.37,1.1633,81,VIIRS,123.3,2.238988938350942,29.116006710124385
2025,12,Agricultural fire,Moderate,2.17,0.79,15968.16,1.1633,97,VIIRS,54.93,1.3823226699295685,28.50062657235866
2025,12,Wildfire/natural vegetation fire,Extreme,0.79,0.27,15968.43,1.1633,83,VIIRS,120.62,1.0770633733586317,28.072338913774065
2025,12,Settlement-related fire,Extreme,1.51,0.49,15968.92,1.1634,75,MODIS,147.65,2.05324887205266,28.516095038147213
2025,12,Agricultural fire,High,3.5,1.31,15970.23,1.1635,69,MODIS,75.8,2.118625891933185,28.364525901120977
2025,12,Charcoal production,Extreme,6.12,5.33,15975.56,1.1639,85,VIIRS,59.6,1.0760642315971305,28.517090239710566
2025,12,Wildfire/natural vegetation fire,Extreme,3.85,2.28,15977.84,1.164,95,MODIS,132.52,1.7092322023241353,28.93075970785667
2025,12,Wildfire/natural vegetation fire,Extreme,4.13,2.69,15980.53,1.1642,93,MODIS,138.54,2.1340650865434143,28.947665988682083
2025,12,Wildfire/natural vegetation fire,Extreme,0.8,0.23,15980.76,1.1642,65,VIIRS,102.22,2.29520506769579,29.136368390481863
2025,12,Hunting/fire camp,Low,0.58,0.37,15981.13,1.1643,73,VIIRS,21.73,1.0144495770595903,28.586704758833037
2025,12,Agricultural fire,Low,1.7,1.07,15982.2,1.1644,60,VIIRS,15.96,1.3996628466365764,28.46087314138819
2025,12,Wildfire/natural vegetation fire,Extreme,4.16,2.96,15985.16,1.1646,73,MODIS,104.62,1.815891785118541,29.087942486387345
2025,12,Charcoal production,High,5.32,4.6,15989.76,1.1649,91,MODIS,71.66,1.111663955874106,29.129358168546037
2025,12,Wildfire/natural vegetation fire,Extreme,5.45,1.47,15991.23,1.165,90,MODIS,142.65,1.9682072966179172,28.659526463041104
2025,12,Agricultural fire,Moderate,0.83,0.49,15991.72,1.165,95,MODIS,35.86,1.4895169798712364,29.106692157244733
2025,12,Agricultural fire,Low,1.3,0.67,15992.39,1.1651,77,VIIRS,25.16,1.3956730943295954,28.91496252314395
2025,12,Wildfire/natural vegetation fire,Extreme,6.19,5.03,15997.42,1.1655,96,MODIS,99.93,2.460261398234102,28.52822649352727
2025,12,Mining-related fire,High,5.14,2.41,15999.83,1.1656,81,VIIRS,57.27,1.3280766770471377,28.289422719532247
2025,12,Hunting/fire camp,Extreme,6.09,1.84,16001.67,1.1658,85,MODIS,60.59,2.0745650496364356,28.56731295891252
2025,12,Agricultural fire,High,2.24,0.95,16002.62,1.1658,66,VIIRS,72.88,1.6986702773184514,29.039938423345742
2025,12,Wildfire/natural vegetation fire,High,3.42,2.99,16005.61,1.1661,77,MODIS,83.14,1.8405235662981767,28.069624092695342
2025,12,Wildfire/natural vegetation fire,Extreme,5.41,1.74,16007.35,1.1662,74,MODIS,114.75,1.9004021087166052,28.368857460524083
2025,12,Wildfire/natural vegetation fire,Extreme,3.82,1.5,16008.85,1.1663,85,VIIRS,114.4,2.0268155749407963,28.672307825992156
2025,12,Agricultural fire,High,3.2,2.25,16011.1,1.1665,93,VIIRS,65.11,2.1092844234394432,28.27322876295952
2025,12,Agricultural fire,Moderate,2.31,1.45,16012.55,1.1666,80,VIIRS,30.12,1.7715425002950747,28.335670486611676
2025,12,Wildfire/natural vegetation fire,Extreme,5.09,2.35,16014.9,1.1667,77,MODIS,109.42,2.234540648375581,28.815478573504244
2025,12,Wildfire/natural vegetation fire,Extreme,2.8,2.2,16017.1,1.1669,60,MODIS,144.31,1.4490533286929153,28.791207760879534
2025,12,Wildfire/natural vegetation fire,Extreme,3.97,3.33,16020.43,1.1671,69,MODIS,146.06,2.0836898339203818,28.976874046260846
2025,12,Agricultural fire,Moderate,2.42,1.76,16022.19,1.1673,66,VIIRS,43.88,1.9223601691318555,29.098101473743196
2025,12,Agricultural fire,Low,1.13,0.94,16023.13,1.1673,78,VIIRS,27.75,2.012079163559034,28.84965910328158
2025,12,Wildfire/natural vegetation fire,High,0.83,0.37,16023.5,1.1674,68,MODIS,96.12,2.0503835982788785,28.318740014559232
2025,12,Wildfire/natural vegetation fire,Extreme,4.7,3.57,16027.07,1.1676,98,MODIS,103.07,1.3997884605649524,28.575621107259234
2026,1,Hunting/fire camp,High,1.35,0.79,16027.86,1.1677,93,VIIRS,68.56,2.3778815484126326,28.875235939743494
2026,1,Wildfire/natural vegetation fire,Extreme,5.07,2.22,16030.08,1.1678,81,MODIS,147.62,1.07379272522075,28.36497381018438
2026,1,Wildfire/natural vegetation fire,Extreme,5.75,4.35,16034.43,1.1682,72,VIIRS,130.81,1.4705402859378125,28.54338800512985
2026,1,Wildfire/natural vegetation fire,High,3.41,1.47,16035.9,1.1683,86,MODIS,96.96,1.5564730106667977,29.049121358122427
2026,1,Agricultural fire,Moderate,3.75,1.63,16037.53,1.1684,79,VIIRS,30.01,1.4772682811723978,28.174769988321437
2026,1,Wildfire/natural vegetation fire,Extreme,5.05,1.1,16038.63,1.1685,82,MODIS,129.9,1.6322933562582085,28.742067248126133
2026,1,Agricultural fire,High,5.31,2.91,16041.54,1.1687,83,VIIRS,73.78,1.0045531651899038,28.74172149596854
2026,1,Agricultural fire,Low,0.73,0.37,16041.91,1.1687,65,MODIS,13.84,1.9964709653251966,28.407321670302647
2026,1,Agricultural fire,Low,1.08,0.97,16042.88,1.1688,67,VIIRS,11.72,1.6846209510919774,28.53470830474407
2026,1,Wildfire/natural vegetation fire,Extreme,2.94,1.91,16044.79,1.1689,60,VIIRS,141.33,1.5229042688928631,28.423897121946915
2026,1,Wildfire/natural vegetation fire,Extreme,0.92,0.71,16045.5,1.169,86,MODIS,131.78,2.307503562467182,28.38229124714243
2026,1,Wildfire/natural vegetation fire,Extreme,6.22,1.51,16047.01,1.1691,61,VIIRS,133.67,2.172739371944671,29.181971418850818
2026,1,Wildfire/natural vegetation fire,Extreme,3.65,2.66,16049.67,1.1693,84,MODIS,126.78,1.824967737472669,29.06485123480548
2026,1,Agricultural fire,Moderate,2.84,0.6,16050.27,1.1693,65,MODIS,39.94,2.2276045851047566,28.440793432374853
2026,1,Wildfire/natural vegetation fire,Extreme,5.71,4.38,16054.65,1.1696,89,VIIRS,87.93,1.4394705914937838,28.07870553940996
2026,1,Agricultural fire,High,4.29,1.81,16056.46,1.1698,80,MODIS,68.08,1.3842226864129947,28.602133507043124
2026,1,Agricultural fire,High,4.32,3.07,16059.53,1.17,76,MODIS,44.92,2.4486694360701367,28.44610017364813
2026,1,Wildfire/natural vegetation fire,Extreme,5.05,1.84,16061.37,1.1701,89,VIIRS,147.7,1.1041640908543149,29.133093364446736
2026,1,Agricultural fire,Moderate,2.41,1.91,16063.28,1.1703,89,VIIRS,59.58,1.3370156605631882,28.787509797742764
2026,1,Agricultural fire,High,2.02,0.65,16063.93,1.1703,75,VIIRS,79.66,2.175564619054527,28.444013394754467
2026,1,Wildfire/natural vegetation fire,Extreme,2.49,2.06,16065.99,1.1705,85,VIIRS,101.54,1.4439880681524446,29.039867315826527
2026,1,Wildfire/natural vegetation fire,High,3.7,1.26,16067.25,1.1705,94,MODIS,82.9,1.7779636193619184,28.81861392210335
2026,1,Agricultural fire,Moderate,3.0,2.59,16069.84,1.1707,63,MODIS,14.3,1.1993002923830944,29.154169871320377
2026,1,Agricultural fire,High,4.45,1.34,16071.18,1.1708,76,MODIS,7.37,2.430474270667472,28.82385926395179
2026,1,Charcoal production,Extreme,6.04,4.66,16075.84,1.1712,70,MODIS,29.81,2.1137753878733054,28.024607419803043
2026,1,Wildfire/natural vegetation fire,Extreme,6.04,2.81,16078.65,1.1714,85,MODIS,86.76,2.4628472774893093,29.07429663602696
2026,1,Agricultural fire,Extreme,5.97,3.86,16082.51,1.1717,84,MODIS,37.04,2.4885928710706793,28.372351954668982
2026,1,Wildfire/natural vegetation fire,Extreme,2.46,1.45,16083.96,1.1718,86,MODIS,101.6,2.219415114395848,28.22544780859246
2026,1,Hunting/fire camp,High,4.69,2.06,16086.02,1.1719,83,MODIS,53.19,1.9898692443802193,29.180463602803197
2026,1,Charcoal production,High,5.24,4.49,16090.51,1.1722,82,MODIS,25.33,2.011047575307909,28.375532502298004
2026,1,Wildfire/natural vegetation fire,High,2.96,2.07,16092.58,1.1724,72,MODIS,85.69,1.514751017826941,28.674818586956384
2026,1,Wildfire/natural vegetation fire,Extreme,1.75,1.51,16094.09,1.1725,90,VIIRS,114.68,1.8629523948520315,28.915815704249816
2026,1,Charcoal production,High,5.42,4.35,16098.44,1.1728,63,VIIRS,68.79,1.3881813279277164,29.199376691250183
2026,1,Wildfire/natural vegetation fire,Extreme,3.92,0.9,16099.34,1.1729,88,VIIRS,110.02,1.9599033139516817,28.974306258681008
2026,1,Agricultural fire,Low,2.0,1.03,16100.37,1.173,83,MODIS,21.03,1.653037554604633,29.092004042456615
2026,1,Wildfire/natural vegetation fire,Extreme,5.85,2.26,16102.63,1.1731,85,MODIS,120.86,1.4269948265811179,28.257438684526946
2026,1,Wildfire/natural vegetation fire,Extreme,1.98,1.22,16103.85,1.1732,90,VIIRS,102.2,2.2291672009120016,28.483253826529058
2026,1,Agricultural fire,Moderate,1.67,0.48,16104.33,1.1733,93,VIIRS,38.81,1.247553105479069,28.61815403358189
2026,1,Wildfire/natural vegetation fire,High,3.79,2.01,16106.34,1.1734,61,VIIRS,94.94,1.1371403575531625,28.976461340764008
2026,1,Agricultural fire,Moderate,2.82,1.76,16108.1,1.1735,73,MODIS,48.94,2.016955752794104,29.152247675806446
2026,1,Agricultural fire,Moderate,3.69,1.53,16109.63,1.1736,72,MODIS,56.91,1.1744719377607935,28.61423416581589
2026,1,Agricultural fire,Moderate,2.8,2.23,16111.86,1.1738,95,MODIS,38.32,1.7483464586661914,29.023519782583854
2026,1,Agricultural fire,High,3.05,0.99,16112.85,1.1739,66,MODIS,61.77,1.664643375515912,28.487889102858684
2026,1,Hunting/fire camp,High,5.2,1.65,16114.5,1.174,66,MODIS,27.94,1.3613553328484431,28.525724074666627
2026,1,Wildfire/natural vegetation fire,Extreme,5.36,4.59,16119.09,1.1743,96,MODIS,113.72,1.242564462005467,28.91588667267631
2026,1,Hunting/fire camp,High,2.03,1.09,16120.18,1.1744,72,VIIRS,79.23,2.1574720413676713,28.48683590603634
2026,1,Hunting/fire camp,Moderate,3.62,2.57,16122.75,1.1746,84,MODIS,42.95,2.344495803588062,28.6790068409783
2026,1,Wildfire/natural vegetation fire,Extreme,1.77,0.96,16123.71,1.1747,84,VIIRS,125.38,1.3294451670934586,28.192972324890555
2026,1,Wildfire/natural vegetation fire,Extreme,3.87,2.6,16126.31,1.1749,100,MODIS,130.1,2.021096251927174,28.342240724649415
2026,1,Agricultural fire,High,2.54,1.76,16128.07,1.175,82,MODIS,77.88,2.349513200340456,29.192913919841597
2026,1,Wildfire/natural vegetation fire,Extreme,0.53,0.3,16128.37,1.175,65,MODIS,103.2,2.1470685875648607,28.846109037430274
2026,1,Agricultural fire,High,4.67,3.26,16131.63,1.1752,71,MODIS,32.28,1.757626192130442,28.508510613512023
2026,1,Agricultural fire,Moderate,2.45,0.91,16132.54,1.1753,68,MODIS,50.19,1.4266897058720032,29.088953792488088
2026,1,Agricultural fire,Low,1.14,0.51,16133.05,1.1753,76,VIIRS,9.91,1.0671611392936156,28.889715268634692
2026,1,Agricultural fire,High,4.43,1.29,16134.34,1.1754,94,MODIS,38.15,1.7604327230536643,28.484662593134473
2026,1,Wildfire/natural vegetation fire,Extreme,5.54,4.12,16138.46,1.1757,76,VIIRS,103.6,1.9740969737912355,28.73075972754804
2026,1,Hunting/fire camp,Moderate,2.29,1.12,16139.58,1.1758,97,VIIRS,7.01,2.4785218189770237,28.81217424477011
2026,1,Wildfire/natural vegetation fire,Extreme,6.17,2.32,16141.9,1.176,99,MODIS,149.73,1.1026795581659588,29.042929103201075
2026,1,Agricultural fire,Extreme,5.95,3.97,16145.87,1.1763,78,VIIRS,60.16,1.0078800018973548,28.920033079025913
2026,1,Hunting/fire camp,Low,1.51,1.09,16146.96,1.1764,71,MODIS,20.89,2.092003766278225,28.790120896133157
2026,1,Wildfire/natural vegetation fire,Extreme,0.99,0.37,16147.33,1.1764,75,MODIS,117.97,1.7141375788270632,28.208412696910834
2026,1,Hunting/fire camp,Extreme,5.84,1.81,16149.14,1.1765,65,VIIRS,11.72,1.2251052636715283,28.961814497217144
2026,1,Agricultural fire,Moderate,3.18,1.27,16150.41,1.1766,99,VIIRS,36.75,1.2929317176848247,28.924138370791443
