year,latitude,longitude,province,territory,zone_name,area_ha,area_km2,percent_change,source_dataset,analysis_method,confidence_level,date_processed,hotspot_id,year_detected,logging_area_ha,logging_density,distance_to_road,forest_type,suspected_illegal_activity,hotspot_risk_level
2029,1.542677449375481,29.658828336465838,Ituri,Epulu,Okapi Wildlife Reserve,104.75,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.9,2026-06-09,L-2029-008,2029,104.75,Medium,3.22,Primary Tropical Forest,True,2
2029,1.9891553866981886,29.53771494454395,Ituri,Mambasa,Okapi Wildlife Reserve,80.97,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.94,2026-06-09,L-2029-009,2029,80.97,Low,6.53,Primary Tropical Forest,True,1
2029,2.3648105044520995,29.28519101784166,Ituri,Mambasa,Okapi Wildlife Reserve,105.59,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.91,2026-06-09,L-2029-010,2029,105.59,Medium,6.53,Primary Tropical Forest,True,4
2030,1.3929539078314699,28.02615251503556,Ituri,Wamba,Okapi Wildlife Reserve,109.82,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2030-000,2030,109.82,Medium,9.31,Primary Tropical Forest,True,5
2030,1.846645134942688,28.17225076145289,Ituri,Epulu,Okapi Wildlife Reserve,89.08,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2030-001,2030,89.08,High,1.73,Primary Tropical Forest,True,3
2030,1.826066160240786,28.606844932658213,Ituri,Wamba,Okapi Wildlife Reserve,87.72,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.96,2026-06-09,L-2030-002,2030,87.72,High,8.8,Primary Tropical Forest,True,3
2030,2.1336469061951346,28.372868666217105,Ituri,Epulu,Okapi Wildlife Reserve,92.94,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.92,2026-06-09,L-2030-003,2030,92.94,High,3.47,Primary Tropical Forest,True,2
2030,2.3021513433680894,28.04643627156514,Ituri,Epulu,Okapi Wildlife Reserve,81.03,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.91,2026-06-09,L-2030-004,2030,81.03,Medium,5.86,Primary Tropical Forest,True,4
2030,1.6217479265508352,29.0315287235622,Ituri,Mambasa,Okapi Wildlife Reserve,84.87,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2030-005,2030,84.87,High,8.84,Primary Tropical Forest,True,5
2030,1.8531911311001021,29.63889228927556,Ituri,Epulu,Okapi Wildlife Reserve,98.18,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2030-006,2030,98.18,Low,8.34,Primary Tropical Forest,True,2
